step,epoch,batch_idx,loss,lr,wall_time
11100,4,395,0.134561,3.110113e-04,7105.24
11150,4,445,0.139676,3.101198e-04,7134.86
11200,4,495,0.126487,3.092284e-04,7164.42
11250,4,545,0.126226,3.083369e-04,7193.96
11300,4,595,0.130455,3.074454e-04,7223.53
11350,4,645,0.131238,3.065540e-04,7253.23
11400,4,695,0.127745,3.056625e-04,7283.10
11450,4,745,0.138166,3.047711e-04,7312.85
11500,4,795,0.140279,3.038796e-04,7342.52
11550,4,845,0.132271,3.029882e-04,7372.03
11600,4,895,0.137670,3.020967e-04,7401.62
11650,4,945,0.132281,3.012052e-04,7431.13
11700,4,995,0.133048,3.003138e-04,7460.65
11750,4,1045,0.151310,2.994223e-04,7490.11
11800,4,1095,0.146788,2.985309e-04,7519.82
11850,4,1145,0.127446,2.976394e-04,7549.27
11900,4,1195,0.138205,2.967480e-04,7578.83
11950,4,1245,0.142550,2.958565e-04,7608.34
12000,4,1295,0.134347,2.949651e-04,7638.08
12050,4,1345,0.131243,2.940736e-04,7667.65
12100,4,1395,0.127279,2.931821e-04,7697.23
12150,4,1445,0.136770,2.922907e-04,7726.81
12200,4,1495,0.131970,2.913992e-04,7756.35
12250,4,1545,0.141436,2.905078e-04,7785.90
12300,4,1595,0.142010,2.896163e-04,7815.55
12350,4,1645,0.141578,2.887249e-04,7844.99
12400,4,1695,0.141341,2.878334e-04,7874.60
12450,4,1745,0.149118,2.869419e-04,7904.17
12500,4,1795,0.141590,2.860505e-04,7933.90
12550,4,1845,0.128475,2.851590e-04,7963.77
12600,4,1895,0.138770,2.842676e-04,7993.56
12650,4,1945,0.136325,2.833761e-04,8023.05
12700,4,1995,0.132025,2.824847e-04,8052.52
12750,4,2045,0.131556,2.815932e-04,8082.16
12800,4,2095,0.129839,2.807018e-04,8111.92
12850,4,2145,0.138178,2.798103e-04,8141.74
12900,4,2195,0.136443,2.789188e-04,8171.46
12950,4,2245,0.145913,2.780274e-04,8201.04
13000,4,2295,0.138207,2.771359e-04,8230.85
13050,4,2345,0.135042,2.762445e-04,8260.44
13100,4,2395,0.133743,2.753530e-04,8290.11
13150,4,2445,0.147333,2.744616e-04,8319.60
13200,4,2495,0.136218,2.735701e-04,8349.38
13250,4,2545,0.141516,2.726786e-04,8379.09
13300,4,2595,0.131996,2.717872e-04,8408.71
13350,4,2645,0.139207,2.708957e-04,8438.35
13400,4,2695,0.142744,2.700043e-04,8468.04
13450,4,2745,0.136401,2.691128e-04,8497.56
13500,4,2795,0.147562,2.682214e-04,8527.23
13550,4,2845,0.145855,2.673299e-04,8556.86
13600,4,2895,0.139677,2.664385e-04,8586.50
13650,4,2945,0.136344,2.655470e-04,8616.30
13700,4,2995,0.138860,2.646555e-04,8646.08
13750,4,3045,0.139783,2.637641e-04,8675.66
13800,4,3095,0.127889,2.628726e-04,8705.24
13850,4,3145,0.145165,2.619812e-04,8734.81
13900,4,3195,0.133606,2.610897e-04,8764.73
13950,4,3245,0.135075,2.601983e-04,8794.29
14000,4,3295,0.140208,2.593068e-04,8824.01
14050,4,3345,0.127409,2.584153e-04,8853.34
14100,4,3395,0.142927,2.575239e-04,8883.08
14150,4,3445,0.130360,2.566324e-04,8912.74
14200,4,3495,0.139172,2.557410e-04,8942.38
14250,4,3545,0.133895,2.548495e-04,8971.85
14272,4,3567,0.130370,2.544573e-04,8984.71
14300,5,27,0.119450,2.539581e-04,9171.83
14350,5,77,0.114255,2.530666e-04,9201.49
14400,5,127,0.108594,2.521752e-04,9231.43
14450,5,177,0.110681,2.512837e-04,9261.07
14500,5,227,0.106794,2.503922e-04,9290.86
14550,5,277,0.109983,2.495008e-04,9320.44
14600,5,327,0.109441,2.486093e-04,9350.30
14650,5,377,0.109993,2.477179e-04,9379.98
14700,5,427,0.106135,2.468264e-04,9409.30
14750,5,477,0.115041,2.459350e-04,9438.67
14800,5,527,0.112380,2.450435e-04,9468.36
14850,5,577,0.116687,2.441520e-04,9498.15
14900,5,627,0.113098,2.432606e-04,9527.67
14950,5,677,0.116662,2.423691e-04,9557.24
15000,5,727,0.109872,2.414777e-04,9586.71
15050,5,777,0.112829,2.405862e-04,9616.41
15100,5,827,0.110728,2.396948e-04,9646.32
15150,5,877,0.106467,2.388033e-04,9675.77
15200,5,927,0.112557,2.379119e-04,9705.26
15250,5,977,0.111548,2.370204e-04,9734.79
15300,5,1027,0.101721,2.361289e-04,9764.56
15350,5,1077,0.120452,2.352375e-04,9794.26
15400,5,1127,0.108813,2.343460e-04,9823.92
15450,5,1177,0.108518,2.334546e-04,9853.65
15500,5,1227,0.111639,2.325631e-04,9883.14
15550,5,1277,0.105191,2.316717e-04,9912.74
15600,5,1327,0.110411,2.307802e-04,9942.51
15650,5,1377,0.114056,2.298887e-04,9972.22
15700,5,1427,0.115758,2.289973e-04,10001.86
15750,5,1477,0.106858,2.281058e-04,10031.49
15800,5,1527,0.120503,2.272144e-04,10061.41
15850,5,1577,0.100628,2.263229e-04,10091.14
15900,5,1627,0.107379,2.254315e-04,10120.88
15950,5,1677,0.124722,2.245400e-04,10150.36
16000,5,1727,0.101322,2.236486e-04,10179.87
16050,5,1777,0.102623,2.227571e-04,10209.50
16100,5,1827,0.112289,2.218656e-04,10239.19
