step,epoch,batch_idx,loss,lr,wall_time
14750,5,1189,0.052293,2.866766e-04,9359.42
14800,5,1239,0.050561,2.859281e-04,9388.27
14850,5,1289,0.060040,2.851796e-04,9416.73
14900,5,1339,0.062505,2.844311e-04,9445.31
14950,5,1389,0.065174,2.836826e-04,9473.68
15000,5,1439,0.063648,2.829341e-04,9502.06
15050,5,1489,0.058401,2.821856e-04,9530.60
15100,5,1539,0.055731,2.814371e-04,9559.21
15150,5,1589,0.048294,2.806886e-04,9587.69
15200,5,1639,0.058739,2.799401e-04,9616.27
15250,5,1689,0.058390,2.791916e-04,9644.66
15300,5,1739,0.065891,2.784431e-04,9673.18
15350,5,1789,0.058823,2.776946e-04,9701.65
15400,5,1839,0.061021,2.769461e-04,9730.09
15450,5,1889,0.054414,2.761976e-04,9758.42
15500,5,1939,0.062601,2.754491e-04,9786.95
15550,5,1989,0.059034,2.747006e-04,9815.61
15600,5,2039,0.058141,2.739521e-04,9844.27
15650,5,2089,0.056624,2.732036e-04,9872.81
15700,5,2139,0.060735,2.724551e-04,9901.39
15750,5,2189,0.052802,2.717066e-04,9929.99
15800,5,2239,0.068036,2.709581e-04,9958.33
15850,5,2289,0.058362,2.702096e-04,9986.75
15900,5,2339,0.059907,2.694611e-04,10015.24
15950,5,2389,0.056770,2.687126e-04,10043.70
16000,5,2439,0.055936,2.679641e-04,10072.53
16050,5,2489,0.061346,2.672156e-04,10100.92
16100,5,2539,0.056622,2.664671e-04,10129.57
16150,5,2589,0.062134,2.657186e-04,10158.07
16200,5,2639,0.065830,2.649701e-04,10186.60
16250,5,2689,0.065000,2.642216e-04,10214.88
16300,5,2739,0.058824,2.634731e-04,10243.57
16350,5,2789,0.060416,2.627246e-04,10272.25
16400,5,2839,0.051789,2.619760e-04,10300.87
16450,5,2889,0.062441,2.612275e-04,10329.27
16500,5,2939,0.064132,2.604790e-04,10357.73
16550,5,2989,0.057871,2.597305e-04,10386.42
16600,5,3039,0.072354,2.589820e-04,10414.77
16650,5,3089,0.058390,2.582335e-04,10443.40
16700,5,3139,0.061454,2.574850e-04,10471.86
16750,5,3189,0.055195,2.567365e-04,10500.28
16800,5,3239,0.056709,2.559880e-04,10528.82
16850,5,3289,0.059737,2.552395e-04,10557.39
16900,5,3339,0.061941,2.544910e-04,10586.15
16950,5,3389,0.058038,2.537425e-04,10614.06
17000,6,49,0.062142,2.529940e-04,10729.73
17050,6,99,0.048799,2.522455e-04,10758.13
17100,6,149,0.046524,2.514970e-04,10786.54
17150,6,199,0.052572,2.507485e-04,10815.09
17200,6,249,0.052133,2.500000e-04,10843.96
17250,6,299,0.053345,2.492515e-04,10872.36
17300,6,349,0.056490,2.485030e-04,10900.88
17350,6,399,0.053237,2.477545e-04,10929.47
17400,6,449,0.052400,2.470060e-04,10957.94
17450,6,499,0.044853,2.462575e-04,10986.51
17500,6,549,0.052753,2.455090e-04,11014.86
17550,6,599,0.056061,2.447605e-04,11043.38
17600,6,649,0.048493,2.440120e-04,11072.17
17650,6,699,0.051812,2.432635e-04,11100.72
17700,6,749,0.052184,2.425150e-04,11129.24
17750,6,799,0.055545,2.417665e-04,11157.95
17800,6,849,0.052021,2.410180e-04,11186.61
17850,6,899,0.053809,2.402695e-04,11215.03
17900,6,949,0.057861,2.395210e-04,11243.63
17950,6,999,0.053921,2.387725e-04,11272.27
18000,6,1049,0.054422,2.380240e-04,11300.86
18050,6,1099,0.052408,2.372754e-04,11329.32
18100,6,1149,0.049229,2.365269e-04,11358.00
18150,6,1199,0.056180,2.357784e-04,11386.58
18200,6,1249,0.045470,2.350299e-04,11415.01
18250,6,1299,0.045810,2.342814e-04,11443.45
18300,6,1349,0.056575,2.335329e-04,11472.09
18350,6,1399,0.056230,2.327844e-04,11500.64
18400,6,1449,0.048840,2.320359e-04,11529.14
18450,6,1499,0.049922,2.312874e-04,11557.69
18500,6,1549,0.058255,2.305389e-04,11586.21
18550,6,1599,0.054410,2.297904e-04,11614.86
18600,6,1649,0.047939,2.290419e-04,11643.39
18650,6,1699,0.052358,2.282934e-04,11671.95
18700,6,1749,0.049502,2.275449e-04,11700.20
18750,6,1799,0.049089,2.267964e-04,11728.69
18800,6,1849,0.052964,2.260479e-04,11757.09
18850,6,1899,0.050843,2.252994e-04,11785.37
18900,6,1949,0.052336,2.245509e-04,11813.84
18950,6,1999,0.048843,2.238024e-04,11842.36
19000,6,2049,0.056718,2.230539e-04,11870.95
19050,6,2099,0.052934,2.223054e-04,11899.41
19100,6,2149,0.051059,2.215569e-04,11927.93
19150,6,2199,0.050475,2.208084e-04,11956.56
19200,6,2249,0.053940,2.200599e-04,11985.06
19250,6,2299,0.048109,2.193114e-04,12013.58
19300,6,2349,0.049757,2.185629e-04,12042.13
19350,6,2399,0.044307,2.178144e-04,12070.67
19400,6,2449,0.053521,2.170659e-04,12099.05
19450,6,2499,0.049101,2.163174e-04,12127.42
19500,6,2549,0.049969,2.155689e-04,12155.88
19550,6,2599,0.056967,2.148204e-04,12184.54
19600,6,2649,0.051492,2.140719e-04,12213.12
19650,6,2699,0.046625,2.133234e-04,12241.77
19700,6,2749,0.052184,2.125749e-04,12270.12
19750,6,2799,0.058239,2.118263e-04,12298.78
19800,6,2849,0.047840,2.110778e-04,12327.02
19850,6,2899,0.047298,2.103293e-04,12355.54
19900,6,2949,0.045211,2.095808e-04,12384.08
19950,6,2999,0.053085,2.088323e-04,12412.67
20000,6,3049,0.054768,2.080838e-04,12441.05
20050,6,3099,0.046788,2.073353e-04,12469.66
20100,6,3149,0.047127,2.065868e-04,12498.23
20150,6,3199,0.052364,2.058383e-04,12526.64
20200,6,3249,0.046387,2.050898e-04,12555.20
20250,6,3299,0.049476,2.043413e-04,12583.76
20300,6,3349,0.050692,2.035928e-04,12612.36
20340,6,3389,0.046841,2.029940e-04,12634.64
20350,7,9,0.056318,2.028443e-04,12727.16
20400,7,59,0.047070,2.020958e-04,12755.78
20450,7,109,0.046218,2.013473e-04,12784.05
20500,7,159,0.053065,2.005988e-04,12812.50
